province;red;green;blue;x;x
2824;26;229;50;Wankapampa;x
2825;208;231;17;Pisqupampa;x
2826;227;10;66;Chimbote;x
2827;234;182;195;Huaraz;x
2828;155;76;12;Camana;x
2829;212;200;121;Ayaviri;x
2830;212;54;121;Quero;x
2831;129;170;176;Tiahuanaco;x
2832;53;203;7;Exaltacion;x
2833;203;28;28;Madre de Dios;x
2834;229;187;219;Santa Cruz de la Sierra;x
2835;227;205;162;Sucre;x
2836;121;191;224;Tucuman;x
2837;164;195;139;Santa Catalina;x
2838;203;49;78;Tarija;x
2839;223;236;112;Puna de Atacama;x
2840;192;102;234;Calama;x
2841;87;166;169;Antofagasta;x
2842;74;6;176;Santiago del Estero;x
2843;115;227;215;La Rioja;x
2844;207;88;96;Chepes;x
2845;220;218;83;San Juan;x
2846;201;29;167;Quisquisacate;x
2847;61;225;80;San Luis;x
2848;112;183;0;Santa Fe;x
2849;195;231;140;Rosario;x
2850;238;42;55;Montevideo;x
2851;217;40;128;Colonia;x
2852;102;64;154;Salto;x
2853;239;193;128;Yareyu;x
2854;39;54;255;Chaco Central;x
2855;175;213;219;Misiones;x
2856;80;211;231;Highveld;x
2857;131;154;204;Rio Grande do Sul;x
2858;138;169;13;Santiago (Misiones);x
2859;243;235;206;Itapua;x
2860;179;64;89;Querandi;x
2861;130;104;224;Sauce;x
2862;28;77;217;Coquimbo;x
2863;220;131;82;Rio Negro;x
2864;16;91;52;Senqu;x
2865;196;165;91;Puelches;x
2866;234;27;27;Olavarria;x
2867;154;92;25;Chanar;x
2868;201;74;24;Bahia Blanca;x
2869;225;248;32;Florida Blanca;x
2870;198;12;148;Tehuelmapu;x
2871;162;91;52;Poya;x
2872;94;52;213;Chiquiyami;x
2873;141;225;31;Chiloe;x
2874;27;159;129;Aysen;x
2875;179;101;229;Chubut;x
2876;58;117;171;Teush;x
2877;97;56;208;Mendoza;x
2878;191;40;143;Matara;x
2879;9;140;159;Santa Tecla;x
2880;164;234;53;Griqualand;x
2881;124;22;150;Corumba;x
2882;140;215;23;Fuerte Borbon;x
2883;73;105;12;Melodia;x
2884;239;33;57;Povos das Missoes;x
2885;237;42;10;Barra;x
2886;219;26;16;Parnaiba;x
2887;13;172;47;Santa Catarina;x
2888;60;68;219;Cuiaba;x
2889;101;200;35;Rio Branco;x
2890;184;44;219;Marajo;x
2891;177;115;49;Santa Ana das Minas;x
2892;108;80;213;Araxas;x
2893;108;140;23;Ofaie;x
2894;51;88;196;Sao Joao del Rei;x
2895;50;191;200;Castro;x
2896;234;61;69;Campinas;x
2897;116;224;158;Araraquara;x
2898;237;44;0;Serro;x
2899;232;197;34;Vila Rica;x
2900;213;84;63;Guapore;x
2901;219;210;106;Cerejeiras;x
2902;30;80;222;Vila Bela;x
2903;225;47;5;Caceres Mato Grosso;x
2904;198;166;54;Diamantino;x
2905;227;31;59;Rio Das Mortes;x
2906;219;44;97;Ipora;x
2907;31;236;55;Vila Boa;x
2908;231;147;101;Formosa;x
2909;56;203;20;Conceicao;x
2910;220;138;41;Pontal;x
2911;83;46;201;Natividad;x
2912;232;205;202;Sergipe;x
2913;208;20;175;Jeremoabo;x
2914;62;16;191;Inhambupe;x
2915;133;105;215;Pambu;x
2916;200;153;63;Rio Contas;x
2917;81;145;18;Paratinga;x
2918;239;221;25;Campo Largo;x
2919;128;188;22;Luziana;x
2920;241;204;106;Coxim;x
2921;217;232;114;Alegoas;x
2922;21;102;201;Borborema;x
2923;218;229;92;Pastos Bons;x
2924;94;145;166;Timon;x
2925;49;196;123;Parnagua;x
2926;52;123;87;Grajau;x
2927;200;160;82;Alcantara;x
2928;229;22;80;Tucurui;x
2929;166;19;60;Para;x
2930;239;225;105;Santarem;x
2931;44;225;91;Pirara;x
2932;44;72;166;Waddai;x
2933;43;143;201;Faro;x
2934;222;176;35;Manaus;x
2935;239;49;105;Muturu;x
2936;72;80;35;Guyana;x
2937;225;45;45;Suriname;x
2938;236;171;15;Oiapoque;x
2939;236;78;0;Zaraza;x
2940;167;186;36;Chichas (Tupiza);x
2941;12;149;188;Choquechaca (Caracaras);x
2942;31;124;26;Charcas;x
2943;45;116;57;Chachapoyas;x
2944;219;84;58;Ucayali;x
2945;121;162;208;Yurimaguas;x
2946;42;72;201;Quillacas;x
2947;68;225;26;Macaya;x
2948;196;104;191;Matamba;x
2949;72;198;51;Mbata;x
2950;32;218;173;Buhera;x
2951;236;57;116;Manikya;x
2952;236;220;116;Madanda;x
2953;236;222;116;Hjälmaren;x
2954;29;59;159;Djerba;x
2955;107;121;191;Ingolstadt;x
2956;224;134;54;Straubing;x
2957;70;224;54;Regensburg;x
2958;239;33;81;Osterode;x
2959;255;133;59;Tarnow;x
2960;61;201;123;Sadecki;x
2961;241;249;20;Lwow;x
2962;208;213;71;Rowne;x
2963;85;232;161;Notec/Bydgoszcz;x
2964;75;169;217;Altmark;x
2965;52;253;37;Vogtland;x
2966;243;1;69;Glogau;x
2967;32;251;212;Eger;x
2968;88;163;215;Budejovice;x
2969;121;225;101;Sternberg;x
2970;255;239;163;Hradekco;x
2971;231;154;5;Hoya;x
2972;249;240;1;Paderborn;x
2973;255;162;53;Meppen;x
2974;248;19;19;Loon;x
2975;42;231;108;Kleves;x
2976;205;23;23;Umbria;x
2977;248;231;136;Urbino;x
2978;99;204;234;Arezzo;x
2979;192;219;10;Novara;x
2980;241;15;15;Lucca;x
2981;222;108;69;Asti;x
2982;227;135;53;Syracuse;x
2983;150;159;47;Salerno;x
2984;206;227;169;Costenza;x
2985;223;236;73;Capitanata;x
2986;55;246;23;Cagliari;x
2987;220;251;47;Urgell;x
2988;232;11;11;Tarragona;x
2989;200;58;78;Rioja;x
2990;181;150;96;Teruel;x
2991;243;21;172;Draguignan;x
2992;91;125;222;Albenga;x
2993;136;48;142;Stargard;x
2994;248;245;157;Greifswald;x
2995;234;228;174;Stolp;x
2996;229;171;33;Wismar;x
2997;34;25;232;Pomerelia;x
2998;48;193;191;Bucaresti;x
2999;255;90;203;Hormuz;x
3000;231;176;70;Nis;x
3001;232;5;5;Skopje;x
3002;134;198;192;Sarajevo;x
3003;188;110;220;Euboea;x
3004;189;110;220;Unused1;
3005;190;110;220;Unused2;
3006;191;110;220;Unused3;
3007;192;110;220;Unused4;
3008;193;110;220;Unused5;
3009;194;110;220;Unused6;
3010;195;110;220;Unused7;
3011;196;110;220;Unused8;
3012;197;110;220;Unused9;
3013;199;110;220;Unused10;
3014;200;110;220;Unused11;
3015;201;110;220;Unused12;
3016;202;110;220;Unused13;
3017;203;110;220;Unused14;
3018;204;110;220;Unused15;
3019;205;110;220;Unused16;
3020;206;110;220;Unused17;
3021;207;110;220;Unused18;
3022;207;110;221;Unused19;
3023;207;110;222;Unused20;
3024;207;110;223;Unused11;
3025;207;110;224;Unused12;
3026;207;110;225;Unused13;
3027;207;110;226;Unused14;
3028;207;110;227;Unused15;
3029;207;110;228;Unused16;
3030;207;110;229;Unused17;
3031;207;110;230;Unused18;
3032;207;110;231;Unused19;
3033;207;110;232;Unused20;
3034;207;110;233;Unused21;
3035;207;110;234;Unused22;
3036;207;110;235;Unused23;
3037;207;110;236;Unused24;
3038;207;110;237;Unused25;
3039;207;110;238;Unused26;
3040;207;110;239;Unused27;
3041;207;110;240;Unused28;
3042;207;110;241;Unused29;
3043;207;110;242;Unused30;
3044;207;110;243;Unused31;
3045;207;110;244;Unused32;
3046;207;110;245;Unused33;
3047;207;110;246;Unused34;
3048;207;110;247;Unused35;
3049;207;110;248;Unused36;
3050;207;110;249;Unused37;
3051;207;110;250;Unused38;
3052;208;110;1;Unused39;
3053;207;110;2;Unused40;
3054;207;110;3;Unused41;
3055;207;110;4;Unused42;
3056;207;110;5;Unused43;
3057;207;110;6;Unused44;
3058;207;110;7;Unused45;
3059;207;110;8;Unused46;
3060;207;110;9;Unused47;
3061;207;110;10;Unused48;
3062;207;110;11;Unused49;
3063;207;110;12;Unused50;
3064;207;110;13;Unused51;
3065;207;110;14;Unused52;
3066;207;110;15;Unused53;
3067;207;110;16;Unused54;
3068;207;110;17;Unused55;
3069;207;110;18;Unused56;
3070;207;110;19;Unused57;
3071;207;110;20;Unused58;
3072;207;110;21;Unused59;
3073;207;110;22;Unused60;
3074;207;110;23;Unused61;
3075;207;110;24;Unused62;
3076;207;110;25;Unused63;
3077;207;110;26;Unused64;
3078;207;110;27;Unused65;
3079;207;110;28;Unused66;
3080;207;110;29;Unused67;
3081;207;110;30;Unused68;
3082;207;110;31;Unused69;
3083;207;110;32;Unused70;
3084;207;110;33;Unused71;
3085;207;110;34;Unused72;
3086;207;110;35;Unused73;
3087;207;110;36;Unused74;
3088;207;110;37;Unused75;
3089;207;110;38;Unused76;
3090;207;110;39;Unused77;
3091;207;110;40;Unused78;
3092;207;110;41;Unused79;
3093;207;110;42;Unused80;
3094;207;110;43;Unused81;
3095;207;110;44;Unused82;
3096;207;110;45;Unused83;
3097;207;110;46;Unused84;
3098;207;110;47;Unused85;
3099;207;110;48;Unused86;
3100;207;110;49;Unused87;
3101;207;110;50;Unused88;
3102;207;110;51;Unused89;
3103;207;110;52;Unused90;
3104;207;110;53;Unused91;
3105;207;110;54;Unused92;
3106;207;110;55;Unused93;
3107;207;110;56;Unused94;
3108;207;110;57;Unused95;
3109;207;110;58;Unused96;
3110;207;110;59;Unused97;
3111;207;110;60;Unused98;
3112;207;110;61;Unused99;
3113;207;110;62;Unused100;
3114;207;110;63;Unused101;
3115;207;110;64;Unused102;
3116;207;110;65;Unused103;
3117;207;110;66;Unused104;
3118;207;110;67;Unused105;
3119;207;110;68;Unused106;
3120;207;110;69;Unused107;
3121;207;110;70;Unused108;
3122;207;110;71;Unused109;
3123;207;110;72;Unused110;
3124;207;110;73;Unused111;
3125;207;110;74;Unused112;
3126;207;110;75;Unused113;
3127;207;110;76;Unused114;
3128;207;110;77;Unused115;
3129;207;110;78;Unused116;
3130;207;110;79;Unused117;
3131;207;110;80;Unused118;
3132;207;110;81;Unused119;
3133;207;110;82;Unused120;
3134;207;110;83;Unused121;
3135;207;110;84;Unused122;
3136;207;110;85;Unused123;
3137;207;110;86;Unused124;
3138;207;110;87;Unused125;
3139;207;110;88;Unused126;
3140;207;110;89;Unused127;
3141;207;110;90;Unused128;
3142;207;110;91;Unused129;
3143;207;110;92;Unused130;
3144;207;110;93;Unused131;
3145;207;110;94;Unused132;
3146;207;110;95;Unused133;
3147;207;110;96;Unused134;
3148;207;110;97;Unused135;
3149;207;110;98;Unused136;
3150;207;110;99;Unused137;
3151;207;110;100;Unused138;
3152;207;110;101;Unused139;
3153;207;110;102;Unused140;
3154;207;110;103;Unused141;
3155;207;110;104;Unused142;
3156;207;110;105;Unused143;
3157;207;110;106;Unused144;
3158;207;110;107;Unused145;
3159;207;110;108;Unused146;
3160;207;110;109;Unused147;
3161;207;110;110;Unused148;
3162;207;110;111;Unused149;
3163;207;110;112;Unused150;
3164;207;110;113;Unused151;
3165;207;110;114;Unused152;
3166;207;110;115;Unused153;
3167;207;110;116;Unused154;
3168;207;110;117;Unused155;
3169;207;110;118;Unused156;
3170;207;110;119;Unused157;
3171;207;110;120;Unused158;
3172;207;110;121;Unused159;
3173;207;110;122;Unused160;
3174;207;110;123;Unused161;
3175;207;110;124;Unused162;
3176;207;110;125;Unused163;
3177;207;110;126;Unused164;
3178;207;110;127;Unused165;
3179;207;110;128;Unused166;
3180;207;110;129;Unused167;
3181;207;140;130;Unused168;
3182;207;140;131;Unused169;
3183;207;140;132;Unused170;
3184;207;140;133;Unused171;
3185;207;140;134;Unused172;
3186;207;140;135;Unused173;
3187;207;140;136;Unused174;
3188;207;140;137;Unused175;
3189;207;140;138;Unused176;
3190;219;32;0;UnusedLand0;
3191;219;32;1;UnusedLand1;
3192;219;32;2;UnusedLand2;
3193;219;32;3;UnusedLand3;
3194;219;32;4;UnusedLand4;
3195;219;32;5;UnusedLand5;
3196;219;32;6;UnusedLand6;
3197;219;32;7;UnusedLand7;
3198;219;32;8;UnusedLand8;
3199;219;32;9;UnusedLand9;
3200;219;32;10;UnusedLand10;
3201;219;32;11;UnusedLand11;
3202;219;32;12;UnusedLand12;
3203;219;32;13;UnusedLand13;
3204;219;32;14;UnusedLand14;
3205;219;32;15;UnusedLand15;
3206;219;32;16;UnusedLand16;
3207;219;32;17;UnusedLand17;
3208;219;32;18;UnusedLand18;
3209;219;32;19;UnusedLand19;
3210;219;32;20;UnusedLand20;
3211;219;32;21;UnusedLand21;
3212;219;32;22;UnusedLand22;
3213;219;32;23;UnusedLand23;
3214;219;32;24;UnusedLand24;
3215;219;32;25;UnusedLand25;
3216;219;32;26;UnusedLand26;
3217;219;32;27;UnusedLand27;
3218;219;32;28;UnusedLand28;
3219;219;32;29;UnusedLand29;
3220;219;32;30;UnusedLand30;
3221;219;32;31;UnusedLand31;
3222;219;32;32;UnusedLand32;
3223;219;32;33;UnusedLand33;
3224;219;32;34;UnusedLand34;
3225;219;32;35;UnusedLand35;
3226;219;32;36;UnusedLand36;
3227;219;32;37;UnusedLand37;
3228;219;32;38;UnusedLand38;
3229;219;32;39;UnusedLand39;
3230;219;32;40;UnusedLand40;
3231;219;32;41;UnusedLand41;
3232;219;32;42;UnusedLand42;
3233;219;32;43;UnusedLand43;
3234;219;32;44;UnusedLand44;
3235;219;32;45;UnusedLand45;
3236;219;32;46;UnusedLand46;
3237;219;32;47;UnusedLand47;
3238;219;32;48;UnusedLand48;
3239;219;32;49;UnusedLand49;
3240;219;32;50;UnusedLand50;
3241;219;32;51;UnusedLand51;
3242;219;32;52;UnusedLand52;
3243;219;32;53;UnusedLand53;
3244;219;32;54;UnusedLand54;
3245;219;32;55;UnusedLand55;
3246;219;32;56;UnusedLand56;
3247;219;32;57;UnusedLand57;
3248;219;32;58;UnusedLand58;
3249;219;32;59;UnusedLand59;
3250;219;32;60;UnusedLand60;
3251;219;32;61;UnusedLand61;
3252;219;32;62;UnusedLand62;
3253;219;32;63;UnusedLand63;
3254;219;32;64;UnusedLand64;
3255;219;32;65;UnusedLand65;
3256;219;32;66;UnusedLand66;
3257;219;32;67;UnusedLand67;
3258;219;32;68;UnusedLand68;
3259;219;32;69;UnusedLand69;
3260;219;32;70;UnusedLand70;
3261;219;32;71;UnusedLand71;
3262;219;32;72;UnusedLand72;
3263;219;32;73;UnusedLand73;
3264;219;32;74;UnusedLand74;
3265;219;32;75;UnusedLand75;
3266;219;32;76;UnusedLand76;
3267;219;32;77;UnusedLand77;
3268;219;32;78;UnusedLand78;
3269;219;32;79;UnusedLand79;
3270;219;32;80;UnusedLand80;
3271;219;32;81;UnusedLand81;
3272;219;32;82;UnusedLand82;
3273;219;32;83;UnusedLand83;
3274;219;32;84;UnusedLand84;
3275;219;32;85;UnusedLand85;
3276;219;32;86;UnusedLand86;
3277;219;32;87;UnusedLand87;
3278;219;32;88;UnusedLand88;
3279;219;32;89;UnusedLand89;
3280;219;32;90;UnusedLand90;
3281;219;32;91;UnusedLand91;
3282;219;32;92;UnusedLand92;
3283;219;32;93;UnusedLand93;
3284;219;32;94;UnusedLand94;
3285;219;32;95;UnusedLand95;
3286;219;32;96;UnusedLand96;
3287;219;32;97;UnusedLand97;
3288;219;32;98;UnusedLand98;
3289;219;32;99;UnusedLand99;
3290;219;32;100;UnusedLand100;
3291;219;32;101;UnusedLand101;
3292;219;32;102;UnusedLand102;
3293;219;32;103;UnusedLand103;
3294;219;32;104;UnusedLand104;
3295;219;32;105;UnusedLand105;
3296;219;32;106;UnusedLand106;
3297;219;32;107;UnusedLand107;
3298;219;32;108;UnusedLand108;
3299;219;32;109;UnusedLand109;
3300;219;32;110;UnusedLand110;
3301;219;32;111;UnusedLand111;
3302;219;32;112;UnusedLand112;
3303;219;32;113;UnusedLand113;
3304;219;32;114;UnusedLand114;
3305;219;32;115;UnusedLand115;
3306;219;32;116;UnusedLand116;
3307;219;32;117;UnusedLand117;
3308;219;32;118;UnusedLand118;
3309;219;32;119;UnusedLand119;
3310;219;32;120;UnusedLand120;
3311;219;32;121;UnusedLand121;
3312;219;32;122;UnusedLand122;
3313;219;32;123;UnusedLand123;
3314;219;32;124;UnusedLand124;
3315;219;32;125;UnusedLand125;
3316;219;32;126;UnusedLand126;
3317;219;32;127;UnusedLand127;
3318;219;32;128;UnusedLand128;
3319;219;32;129;UnusedLand129;
3320;219;32;130;UnusedLand130;
3321;219;32;131;UnusedLand131;
3322;219;32;132;UnusedLand132;
3323;219;32;133;UnusedLand133;
3324;219;32;134;UnusedLand134;
3325;219;32;135;UnusedLand135;
3326;219;32;136;UnusedLand136;
3327;219;32;137;UnusedLand137;
3328;219;32;138;UnusedLand138;
3329;219;32;139;UnusedLand139;
3330;219;32;140;UnusedLand140;
3331;219;32;141;UnusedLand141;
3332;219;32;142;UnusedLand142;
3333;219;32;143;UnusedLand143;
3334;219;32;144;UnusedLand144;
3335;219;32;145;UnusedLand145;
3336;219;32;146;UnusedLand146;
3337;219;32;147;UnusedLand147;
3338;219;32;148;UnusedLand148;
3339;219;32;149;UnusedLand149;
3340;219;32;150;UnusedLand150;
3341;219;32;151;UnusedLand151;
3342;219;32;152;UnusedLand152;
3343;219;32;153;UnusedLand153;
3344;219;32;154;UnusedLand154;
3345;219;32;155;UnusedLand155;
3346;219;32;156;UnusedLand156;
3347;219;32;157;UnusedLand157;
3348;219;32;158;UnusedLand158;
3349;219;32;159;UnusedLand159;
3350;219;32;160;UnusedLand160;
3351;219;32;161;UnusedLand161;
3352;219;32;162;UnusedLand162;
3353;219;32;163;UnusedLand163;
3354;219;32;164;UnusedLand164;
3355;219;32;165;UnusedLand165;
3356;219;32;166;UnusedLand166;
3357;219;32;167;UnusedLand167;
3358;219;32;168;UnusedLand168;
3359;219;32;169;UnusedLand169;
3360;219;32;170;UnusedLand170;
3361;219;32;171;UnusedLand171;
3362;219;32;172;UnusedLand172;
3363;219;32;173;UnusedLand173;
3364;219;32;174;UnusedLand174;
3365;219;32;175;UnusedLand175;
3366;219;32;176;UnusedLand176;
3367;219;32;177;UnusedLand177;
3368;219;32;178;UnusedLand178;
3369;219;32;179;UnusedLand179;
3370;219;32;180;UnusedLand180;
3371;219;32;181;UnusedLand181;
3372;219;32;182;UnusedLand182;
3373;219;32;183;UnusedLand183;
3374;219;32;184;UnusedLand184;
3375;219;32;185;UnusedLand185;
3376;219;32;186;UnusedLand186;
3377;219;32;187;UnusedLand187;
3378;219;32;188;UnusedLand188;
3379;219;32;189;UnusedLand189;
3380;219;32;190;UnusedLand190;
3381;219;32;191;UnusedLand191;
3382;219;32;192;UnusedLand192;
3383;219;32;193;UnusedLand193;
3384;219;32;194;UnusedLand194;
3385;219;32;195;UnusedLand195;
3386;219;32;196;UnusedLand196;
3387;219;32;197;UnusedLand197;
3388;219;32;198;UnusedLand198;
3389;219;32;199;UnusedLand199;
3390;219;32;200;UnusedLand200;
3391;219;32;201;UnusedLand201;
3392;219;32;202;UnusedLand202;
3393;219;32;203;UnusedLand203;
3394;219;32;204;UnusedLand204;
3395;219;32;205;UnusedLand205;
3396;219;32;206;UnusedLand206;
3397;219;32;207;UnusedLand207;
3398;219;32;208;UnusedLand208;
3399;219;32;209;UnusedLand209;
3400;219;32;210;UnusedLand210;
3401;219;32;211;UnusedLand211;
3402;219;32;212;UnusedLand212;
3403;219;32;213;UnusedLand213;
3404;219;32;214;UnusedLand214;
3405;219;32;215;UnusedLand215;
3406;219;32;216;UnusedLand216;
3407;219;32;217;UnusedLand217;
3408;219;32;218;UnusedLand218;
3409;219;32;219;UnusedLand219;
3410;219;32;220;UnusedLand220;
3411;219;32;221;UnusedLand221;
3412;219;32;222;UnusedLand222;
3413;219;32;223;UnusedLand223;
3414;219;32;224;UnusedLand224;
3415;219;32;225;UnusedLand225;
3416;219;32;226;UnusedLand226;
3417;219;32;227;UnusedLand227;
3418;219;32;228;UnusedLand228;
3419;219;32;229;UnusedLand229;
3420;219;23;120;RNW;
3421;219;23;121;RNW;
3422;219;23;122;RNW;
3423;219;23;123;RNW;
3424;219;23;124;RNW;
3425;219;23;125;RNW;
3426;219;23;126;RNW;
3427;219;23;127;RNW;
3428;219;23;128;RNW;
3429;219;23;129;RNW;
3430;219;23;130;RNW;
3431;219;23;131;RNW;
3432;219;23;132;RNW;
3433;219;23;133;RNW;
3434;219;23;134;RNW;
3435;219;23;135;RNW;
3436;219;23;136;RNW;
3437;219;23;137;RNW;
3438;219;23;138;RNW;
3439;219;23;139;RNW;
3440;219;23;140;RNW;
3441;219;23;141;RNW;
3442;219;23;142;RNW;
3443;219;23;143;RNW;
3444;219;23;144;RNW;
3445;219;23;145;RNW;
3446;219;23;146;RNW;
3447;219;23;147;RNW;
3448;219;23;148;RNW;
3449;219;23;149;RNW;
3450;219;23;150;RNW;
3451;219;23;151;RNW;
3452;219;23;152;RNW;
3453;219;23;153;RNW;
3454;219;23;154;RNW;
3455;219;23;155;RNW;
3456;219;23;156;RNW;
3457;219;23;157;RNW;
3458;219;23;158;RNW;
3459;219;23;159;RNW;
3460;219;23;160;RNW;
3461;219;23;161;RNW;
3462;219;23;162;RNW;
3463;219;23;163;RNW;
3464;219;23;164;RNW;
3465;219;23;165;RNW;
3466;219;23;166;RNW;
3467;219;23;167;RNW;
3468;219;23;168;RNW;
3469;219;23;169;RNW;
3470;219;23;170;RNW;
3471;219;23;171;RNW;
3472;219;23;172;RNW;
3473;219;23;173;RNW;
3474;219;23;174;RNW;
3475;219;23;175;RNW;
3476;219;23;176;RNW;
3477;219;23;177;RNW;
3478;219;23;178;RNW;
3479;219;23;179;RNW;
3480;219;23;180;RNW;
3481;219;23;181;RNW;
3482;219;23;182;RNW;
3483;219;23;183;RNW;
3484;219;23;184;RNW;
3485;219;23;185;RNW;
3486;219;23;186;RNW;
3487;219;23;187;RNW;
3488;219;23;188;RNW;
3489;219;23;189;RNW;
3490;219;23;190;RNW;
3491;219;23;191;RNW;
3492;219;23;192;RNW;
3493;219;23;193;RNW;
3494;219;23;194;RNW;
3495;219;23;195;RNW;
3496;219;23;196;RNW;
3497;219;23;197;RNW;
3498;219;23;198;RNW;
3499;219;23;199;RNW;
3500;219;23;200;RNW;
3501;219;23;201;RNW;
3502;219;23;202;RNW;
3503;219;23;203;RNW;
3504;219;23;204;RNW;
3505;219;23;205;RNW;
3506;219;23;206;RNW;
3507;219;23;207;RNW;
3508;219;23;208;RNW;
3509;219;24;209;RNW;
3510;219;24;210;RNW;
3511;219;24;211;RNW;
3512;219;24;212;RNW;
3513;219;24;213;RNW;
3514;219;24;214;RNW;
3515;219;24;215;RNW;
3516;219;24;216;RNW;
3517;219;24;217;RNW;
3518;219;24;218;RNW;
3519;219;24;219;RNW;
3520;219;24;220;RNW;
3521;219;24;221;RNW;
3522;219;24;222;RNW;
3523;219;24;223;RNW;
3524;219;24;224;RNW;
3525;219;24;225;RNW;
3526;219;24;226;RNW;
3527;219;24;227;RNW;
3528;219;24;228;RNW;
3529;219;24;229;RNW;
3530;219;24;230;RNW;
3531;219;24;231;RNW;
3532;219;24;232;RNW;
3533;219;24;233;RNW;
3534;219;24;234;RNW;
3535;219;24;235;RNW;
3536;219;24;236;RNW;
3537;219;24;237;RNW;
3538;219;24;238;RNW;
3539;219;24;239;RNW;
3540;219;24;240;RNW;
3541;219;24;241;RNW;
3542;219;24;242;RNW;
3543;219;24;243;RNW;
3544;219;24;244;RNW;
3545;219;24;245;RNW;
3546;219;24;246;RNW;
3547;219;24;247;RNW;
3548;219;24;248;RNW;
3549;219;24;249;RNW;
3550;219;24;150;RNW;
3551;225;25;151;RNW;
3552;225;25;152;RNW;
3553;225;25;153;RNW;
3554;225;25;154;RNW;
3555;225;25;155;RNW;
3556;225;25;156;RNW;
3557;225;25;157;RNW;
3558;225;25;158;RNW;
3559;225;25;159;RNW;
3560;225;25;160;RNW;
3561;225;25;161;RNW;
3562;225;25;162;RNW;
3563;225;25;163;RNW;
3564;225;25;164;RNW;
3565;225;25;165;RNW;
3566;225;25;166;RNW;
3567;225;25;167;RNW;
3568;225;25;168;RNW;
3569;225;25;169;RNW;
3570;225;25;170;RNW;
3571;225;25;171;RNW;
3572;225;25;172;RNW;
3573;225;25;173;RNW;
3574;225;25;174;RNW;
3575;225;25;175;RNW;
3576;225;25;176;RNW;
3577;225;25;177;RNW;
3578;225;25;178;RNW;
3579;225;25;179;RNW;
3580;225;25;180;RNW;
3581;225;25;181;RNW;
3582;225;25;182;RNW;
3583;225;25;183;RNW;
3584;225;25;184;RNW;
3585;225;25;185;RNW;
3586;225;25;186;RNW;
3587;225;25;187;RNW;
3588;225;25;188;RNW;
3589;225;25;189;RNW;
3590;225;25;190;RNW;
3591;225;25;191;RNW;
3592;225;25;192;RNW;
3593;225;25;193;RNW;
3594;225;25;194;RNW;
3595;225;25;195;RNW;
3596;225;25;196;RNW;
3597;225;25;197;RNW;
3598;225;25;198;RNW;
3599;225;25;199;RNW;
3600;225;25;200;RNW;
3601;225;25;201;RNW;
3602;225;25;202;RNW;
3603;225;25;203;RNW;
3604;225;25;204;RNW;
3605;225;25;205;RNW;
3606;225;25;206;RNW;
3607;225;25;207;RNW;
3608;225;25;208;RNW;
3609;225;25;209;RNW;
3611;225;25;201;RNW;
3612;225;25;202;RNW;
3613;225;25;203;RNW;
3614;225;25;204;RNW;
3615;225;25;205;RNW;
3616;225;25;206;RNW;
3617;225;25;207;RNW;
3618;225;25;208;RNW;
3619;225;25;209;RNW;
3620;100;10;120;RNW;
3621;100;10;121;RNW;
3622;100;10;122;RNW;
3623;100;10;123;RNW;
3624;100;10;124;RNW;
3625;100;10;125;RNW;
3626;100;10;126;RNW;
3627;100;10;127;RNW;
3628;100;10;128;RNW;
3629;100;10;129;RNW;
3630;100;10;130;RNW;
3631;100;10;131;RNW;
3632;100;10;132;RNW;
3633;100;10;133;RNW;
3634;100;10;134;RNW;
3635;100;10;135;RNW;
3636;100;10;136;RNW;
3637;100;10;137;RNW;
3638;100;10;138;RNW;
3639;100;10;139;RNW;
3640;100;10;140;RNW;
3641;100;10;141;RNW;
3642;100;10;142;RNW;
3643;100;10;143;RNW;
3644;100;10;144;RNW;
3645;100;10;145;RNW;
3646;100;10;146;RNW;
3647;100;10;147;RNW;
3648;100;10;148;RNW;
3649;100;10;149;RNW;
3650;100;10;150;RNW;
3651;100;10;151;RNW;
3652;100;10;152;RNW;
3653;100;10;153;RNW;
3654;100;10;154;RNW;
3655;100;10;155;RNW;
3656;100;10;156;RNW;
3657;100;10;157;RNW;
3658;100;10;158;RNW;
3659;100;10;159;RNW;
3660;100;10;160;RNW;
3661;100;10;161;RNW;
3662;100;10;162;RNW;
3663;100;10;163;RNW;
3664;100;10;164;RNW;
3665;100;10;165;RNW;
3666;100;10;166;RNW;
3667;100;10;167;RNW;
3668;100;10;168;RNW;
3669;100;10;169;RNW;
3670;100;10;170;RNW;
3671;100;10;171;RNW;
3672;100;10;172;RNW;
3673;100;10;173;RNW;
3674;100;10;174;RNW;
3675;100;10;175;RNW;
3676;100;10;176;RNW;
3677;100;10;177;RNW;
3678;100;10;178;RNW;
3679;100;10;179;RNW;
3680;100;10;180;RNW;
3681;100;10;181;RNW;
3682;100;10;182;RNW;
3683;100;10;183;RNW;
3684;100;10;184;RNW;
3685;100;10;185;RNW;
3686;100;10;186;RNW;
3687;100;10;187;RNW;
3688;100;10;188;RNW;
3689;100;10;189;RNW;
3690;100;10;190;RNW;
3691;100;10;191;RNW;
3692;100;10;192;RNW;
3693;100;10;193;RNW;
3694;100;10;194;RNW;
3695;100;10;195;RNW;
3696;100;10;196;RNW;
3697;100;10;197;RNW;
3698;100;10;198;RNW;
3699;100;10;199;RNW;
3700;100;11;100;RNW;
3701;100;11;101;RNW;
3702;100;11;102;RNW;
3703;100;11;103;RNW;
